Address,AreaName,Price,lat,lng,postal_code,neighbourhood
"#Ph02 - 51 HARRISON GARDEN BLVD Toronto, ON",Willowdale,459990,43.756668,-79.407768,M2N 7G4,North York
"#1609 - 2015 SHEPPARD AVE E Toronto, ON",Henry Farm,269900,43.775208,-79.336426,M2J 0A8,North York
"#815 - 39 QUEENS QUAY WAY E Toronto, ON",Downtown,1349000,43.641346,-79.372421,M5E 0A4,Old Toronto
"#909 - 5 VICORA LINKWAY WAY Toronto, ON",Flemingdon Park,248500,43.711658,-79.324539,M3C 1A2,North York
"#601 - 1555 FINCH AVE E Toronto, ON",Don Valley Village,398000,43.793056,-79.35228,M2J 4X9,North York
"#1110 - 60 PAVANE LINK WAY Toronto, ON",Flemingdon Park,314900,43.711529,-79.322899,M3C 1A1,North York
"#1817 - 800 LAWRENCE AVE W Toronto, ON",Lawrence Heights,328888,43.714592,-79.452911,M6A 0B1,North York
"#502 -50- 255 DUNCAN MILLS RD Toronto, ON",Toronto,589900,43.761299,-79.351776,M3B 3H9,Toronto
"#801 - 4727 SHEPPARD AVE E Toronto, ON",White Haven,308000,43.789639,-79.253616,M1S 5B3,Scarborough
"#1905 - 17 Anndale Dr Toronto, ON",Willowdale,568000,43.760136,-79.40789,M2N 2W7,North York
"169 Beaconsfield Ave Toronto, ON",Little Portugal,929000,43.649033,-79.427734,M6J 3J7,Old Toronto
"#2202 - 88 Grangeway Ave Toronto, ON",Woburn,349000,43.773827,-79.250023,M1H 0A2,Scarborough
"#302 - 169 Fort York Blvd Toronto, ON",Niagara,553000,43.638512,-79.400894,M5V 0C8,Old Toronto
"83 Cambridge Ave Toronto, ON",Playter Estates,849000,43.678246,-79.359482,M4K 2L2,Old Toronto
"28 COSMIC DR Toronto, ON",Windfields,3488000,43.749664,-79.373573,M3B 3G2,North York
"82 JOSEPH GRIFFITH LANE Toronto, ON",Downsview,499900,43.726799,-79.522179,M3L 0E1,North York
"17 MARTORINO DR Toronto, ON",Kennedy Park,647000,43.723759,-79.270348,M1K 2J2,Scarborough
"#Th7 - 96-104 Coxwell Ave Toronto, ON",Leslieville,779900,43.669174,-79.317986,M4L 3B2,Old Toronto
"#501 - 101 Prudential Dr Toronto, ON",Dorset Park,190000,43.749035,-79.266685,M1P 4S5,Scarborough
"1348 QUEEN ST E Toronto, ON",Leslieville,1588888,43.664227,-79.326431,M4L 1C5,Old Toronto
"39 Victoria Blvd Toronto, ON",Mount Dennis,480000,43.690044,-79.494453,M6M 2B9,York
"#1002 - 33 ELMHURST AVE Toronto, ON",Lansing,558888,43.762424,-79.412827,M2N 6G8,North York
"5688 SHEPPARD AVE E Toronto, ON",Malvern,499000,43.79504,-79.234375,M1B 6E1,Scarborough
"45 BARRYMORE RD Toronto, ON",Bendale,589800,43.751591,-79.247688,M1J 1W4,Scarborough
"#1501 - 1121 BAY ST Toronto, ON",Downtown,499999,43.667976,-79.38855,M5S 3L9,Old Toronto
"977 Lillian St Toronto, ON",Newtonbrook,1880000,43.793953,-79.409225,M2M 3E8,North York
"#104 - 56 SIDNEY BELSEY CRES Toronto, ON",Mount Dennis,350000,43.692898,-79.506203,M6M 5H9,York
"190 CHAMBERS AVE Toronto, ON",Silverthorn,624880,43.681507,-79.465294,M6N 3M6,York
"7 GREENBROOK DR Toronto, ON",Beechborough - Greenbrook,699000,43.696888,-79.476875,M6M 2J9,York
"206 LAUDER AVE Toronto, ON",Oakwood Village,1459000,43.680222,-79.440544,M6E 3H4,York
"185 ATLAS AVE Toronto, ON",Midtown Toronto,529000,43.68705,-79.433083,M6C 3P6,York
"#806 - 335 MILL RD Toronto, ON",Eringate - Centennial - West Deane,259000,43.639858,-79.584564,M9C 1Y6,Etobicoke
"#508 - 551 THE WEST MALL RD Toronto, ON",Etobicoke West Mall,288000,43.651909,-79.569687,M9C 1G7,Etobicoke
"#1111 - 123 Eglinton Ave Toronto, ON",Midtown Toronto,799900,43.707485,-79.39328,M4P 1J2,Old Toronto
"37 Stephenfrank Rd Toronto, ON",Bendale,805000,43.758404,-79.257812,M1P 3W2,Scarborough
"#502 - 215 Fort York Blvd Toronto, ON",Niagara,475000,43.636345,-79.404808,M5V 4A2,Old Toronto
"#3 - 300 New Toronto St Toronto, ON",New Toronto,699000,43.604565,-79.518341,M8V 2E8,Toronto
"#2204 - 44 ST JOSEPH ST Toronto, ON",Downtown,410000,43.66592,-79.386963,M4Y 1K1,Old Toronto
"#3103 - 386 YONGE ST Toronto, ON",Downtown,599900,43.659328,-79.382675,M5G 2K2,Toronto
"#1711 - 21 WIDMER ST Toronto, ON",Downtown,714900,43.647224,-79.391098,M5V 0B8,Old Toronto
"#630 - 20 BRUYERES MEWS Toronto, ON",Niagara,371999,43.637432,-79.401039,M5V 0G8,Old Toronto
"379 HARBORD ST Toronto, ON",Little Italy,188000,43.658806,-79.422653,M6G 1H8,Old Toronto
"97 GLADSTONE AVE Toronto, ON",Little Portugal,1495000,43.645592,-79.428123,M6J 3L1,Old Toronto
"#4910 - 386 YONGE ST Toronto, ON",Downtown,1288000,43.659328,-79.382675,M5G 2K2,Toronto
"1315 DANFORTH RD Toronto, ON",Eglinton East,629900,43.742371,-79.245285,M1J 1G2,Scarborough
"#207 - 1960 QUEEN ST E Toronto, ON",The Beach,1099500,43.669735,-79.302055,M4L 1H8,Old Toronto
"#411 - 12 YONGE ST Toronto, ON",Downtown,539900,43.642872,-79.376221,M5E 1Z9,Old Toronto
"#901 - 120 LOMBARD ST Toronto, ON",Downtown,350000,43.652531,-79.373039,M5C 3H5,Old Toronto
"#703 - 8 MERCER ST Toronto, ON",Downtown,329000,43.645985,-79.389938,M5V 0C4,Old Toronto
"#601 - 270 WELLINGTON ST W Toronto, ON",Downtown,367500,43.645069,-79.390862,M5V 3P5,Old Toronto
"2373 GERRARD ST E Toronto, ON",Upper Beaches,549900,43.685768,-79.291336,M4E 2E7,Old Toronto
"#62 - 55 FOUNDRY AVE Toronto, ON",Davenport,618900,43.670906,-79.449074,M6H 4K7,Old Toronto
"105 The Queensway Road Toronto, ON",Swansea,329900,43.636173,-79.470757,M6S 5B5,Old Toronto
"#Ph 6 - 130 CARLTON ST Toronto, ON",Downtown,1380000,43.662857,-79.376274,M5A 4K3,Old Toronto
"#2504 - 8 MERCER ST Toronto, ON",Downtown,406000,43.645985,-79.389938,M5V 0C4,Old Toronto
"#708 - 10 MORRISON ST Toronto, ON",Downtown,479000,43.645573,-79.398994,M5V 2T8,Old Toronto
"#629 - 20 BRUYERES MEWS Toronto, ON",Niagara,479000,43.637432,-79.401039,M5V 0G8,Old Toronto
"401 PARLIAMENT AVE Toronto, ON",Downtown,169000,43.662125,-79.366859,M5A 3A1,Old Toronto
"66 EMERSON AVE Toronto, ON",Wallace Emerson,1075000,43.661148,-79.441711,M6H 3S9,Old Toronto
"#2308 - 225 SACKVILLE ST Toronto, ON",Downtown,385000,43.659824,-79.362724,M5A 0B9,Old Toronto
"9 KINTYRE AVE Toronto, ON",Riverside,1250000,43.66016,-79.351418,M4M 1M2,Old Toronto
"#1019 - 39 QUEENS QUAY E Toronto, ON",Downtown,568888,43.641346,-79.372421,M5E 0A4,Old Toronto
"#211 - 510 KING ST E Toronto, ON",Downtown,729900,43.656361,-79.357277,M5A 1M1,Old Toronto
"325 WINDERMERE AVE Toronto, ON",Swansea,989000,43.648193,-79.479431,M6S 3K9,Old Toronto
"169 BEACONSFIELD AVE Toronto, ON",Little Portugal,949000,43.649033,-79.427734,M6J 3J7,Old Toronto
"#1470 - 209 FORT YORK BLVD Toronto, ON",Niagara,545000,43.636963,-79.404671,M5V 4A1,Old Toronto
"#520 /52- 62/64 NIAGARA ST Toronto, ON",Niagara,1924000,43.641808,-79.403,M5V 1C5,Old Toronto
"#604 - 225 SACKVILLE ST Toronto, ON",Downtown,469900,43.659824,-79.362724,M5A 0B9,Old Toronto
"#1002 - 83 REDPATH AVE Toronto, ON",Midtown Toronto,424900,43.706425,-79.39222,M4S 2J7,Old Toronto
"#3403 - 105 THE QUEENSWAY Toronto, ON",Swansea,499000,43.636173,-79.470757,M6S 5B5,Old Toronto
"#2003 - 1 THE ESPLANADE Toronto, ON",Downtown,480000,43.645695,-79.376144,M5E 0A8,Old Toronto
"#209 - 170 AVENUE RD Toronto, ON",Midtown Toronto,498000,43.675331,-79.397125,M5R 2H8,Old Toronto
"#2401 - 633 BAY ST Toronto, ON",Downtown,658000,43.656731,-79.383461,M5G 1C9,Old Toronto
"#5105 - 2191 YONGE ST Toronto, ON",Davisville,968000,43.705597,-79.397453,M4S 3H8,Old Toronto
"476 DOVERCOURT RD Toronto, ON",Dufferin Grove,1900000,43.654331,-79.427017,M6H 2W4,Old Toronto
"#423 - 89 MCCAUL ST Toronto, ON",Grange Park,325000,43.653053,-79.390884,M5T 2W7,Old Toronto
"#618 - 219 FORT YORK BLVD Toronto, ON",Niagara,319900,43.63665,-79.405701,M5V 1A9,Canada
"# 2407 - 75 ST NICHOLAS ST Toronto, ON",Downtown,475000,43.667709,-79.386383,M4Y 0A5,Old Toronto
"#406 - 78 TECUMSETH ST Toronto, ON",Niagara,664900,43.643116,-79.405334,M5V 2R8,Old Toronto
"#1031 - 39 QUEENS QUAY E Toronto, ON",Downtown,464900,43.641346,-79.372421,M5E 0A4,Old Toronto
"#4212 - 85 QUEENS WHARF RD Toronto, ON",Downtown,549900,43.638866,-79.398438,M5V 1A9,Old Toronto
"#278 - 209 FORT YORK BLVD Toronto, ON",Niagara,489900,43.636963,-79.404671,M5V 4A1,Old Toronto
"#1811 - 295 ADELAIDE ST W Toronto, ON",Downtown,419900,43.647663,-79.390419,M5V 0L4,Toronto
"2052 QUEEN ST E Toronto, ON",The Beach,350000,43.670822,-79.297592,M4E 1C9,Old Toronto
"#1805 - 11 PEEL AVE Toronto, ON",Little Portugal,379000,43.642963,-79.428223,M6J 1M3,Old Toronto
"#518 - 35 HAYDEN ST Toronto, ON",Downtown,729000,43.669609,-79.384773,M4Y 3C3,Old Toronto
"6 ROSEHEATH AVE Toronto, ON",East Danforth,569900,43.681171,-79.317039,M4C 3P2,Old Toronto
"115 B HOMESTEAD RD Toronto, ON",West Hill,1238000,43.766975,-79.178986,M1E 3S1,Scarborough
"#900 - 33 SHEPPARD AVE Toronto, ON",Willowdale,348800,43.761196,-79.408951,M2N 7K1,North York
"15 COACH LITEWAY WAY Toronto, ON",Newtonbrook,529000,43.780006,-79.450439,M2R 3J8,North York
"#2701 - 155 LEGION RD N Toronto, ON",Mimico,375000,43.62381,-79.488022,M8Y 0A1,Etobicoke
"23 TARBERT RD Toronto, ON",Bayview Woods - Steeles,1750000,43.802509,-79.390968,M2M 3S8,North York
"229 CATALINA DR Toronto, ON",Guildwood,715000,43.743652,-79.20015,M1E 1B8,Scarborough
"130 SPRING GARDEN AVE Toronto, ON",Willowdale,2450000,43.765537,-79.405388,M2N 3G5,North York
"14 DANESBURY AVE Toronto, ON",Briar Hill,549000,43.702183,-79.444046,M6B 3K7,York
"106 BALLACAINE DR Toronto, ON",Toronto,1089000,43.6357,-79.495644,M8Y 1X3,Etobicoke
"#516 - 340 DIXON RD Toronto, ON",Kingsview Village,99900,43.696312,-79.553864,M9R 1T1,Etobicoke
"#513 - 4200 BATHURST ST Toronto, ON",Wilson Heights,284000,43.749321,-79.437149,M3H 6C7,Toronto
"216 B FINCH AVE Toronto, ON",Willowdale,999000,43.775955,-79.433769,M2R 1M5,North York
"#1107 - 3 REAN DR Toronto, ON",Bayview Village,298200,43.765289,-79.382339,M2K 3C2,North York
"97 GALLOWAY RD Toronto, ON",West Hill,599900,43.757496,-79.192497,M1E 1W8,Scarborough
"1375 WILSON AVE Toronto, ON",Downsview,235000,43.722858,-79.498878,M3M 1H8,North York
"34 WHITE BIRCH RD Toronto, ON",Birch Cliff,869000,43.686226,-79.269264,M1N 3A6,Scarborough
"#201 - 80 MARINE PARADE DR Toronto, ON",Mimico,339900,43.625542,-79.477242,M8V 0A3,Etobicoke
"#119 - 700 HUMBERWOOD BLVD Toronto, ON",Rexdale,304900,43.724766,-79.616486,M9W 7J4,Etobicoke
"#17 - 501 PASSMORE AVE Toronto, ON",Armdale,449000,43.829632,-79.254021,M1V 5G4,Scarborough
"37 BLANEY CRES Toronto, ON",Jane and Finch,609000,43.754471,-79.522911,M3N 1L3,North York
"#1105 - 50 LOTHERTON PKWY Toronto, ON",Glen Park,192900,43.705845,-79.466965,M6B 2G7,North York
"#Uph03 - 1 AVONDALE AVE Toronto, ON",Willowdale,399880,43.757996,-79.409592,M2N 7J1,North York
"#737 - 1881 MCNICOLL AVE Toronto, ON",Milliken,459000,43.810703,-79.302322,M1V 5M2,Scarborough
"#409 - 17 BARBERRY PL Toronto, ON",Bayview Village,309990,43.765186,-79.38472,M2K,North York
"487 GLENGARRY AVE Toronto, ON",Nortown,2248800,43.72076,-79.425728,M5M 1E9,North York
"#504 - 3 MASSEY SQ Toronto, ON",Old East York,239900,43.696827,-79.293411,M4C 5L5,East York
"#3 - 50 WEYBRIGHT CRT Toronto, ON",Agincourt,235000,43.781467,-79.278893,M1S 5A8,Scarborough
"297 MAXWELL ST Toronto, ON",Bathurst Manor,1098888,43.765511,-79.458313,M3H 4V8,North York
"#104 - 1785 MARKHAM RD Toronto, ON",Malvern,365000,43.795147,-79.238808,M1B 2W2,Scarborough
"#105 - 200 LOTHERTON PTWY Toronto, ON",Glen Park,207777,43.707066,-79.466217,M6B 2G6,Toronto
"1021 WESTON RD Toronto, ON",Mount Dennis,549000,43.685081,-79.485382,M6N 3R9,Toronto
"#1207 - 29 ROSEBANK DR Toronto, ON",Malvern,529900,43.791267,-79.234779,M1B 5Y7,Scarborough
"7 DARTMOUTH CRES Toronto, ON",Mimico,1579000,43.606827,-79.492538,M8V 1W9,Etobicoke
"#1918 - 35 HOLLYWOOD AVE Toronto, ON",Willowdale,478000,43.765842,-79.410057,M2N 0A9,Canada
"#506 - 190 MANITOBA ST Toronto, ON",Mimico,320000,43.623661,-79.491394,M8Y 3Y8,Etobicoke
"#2105 - 4968 YONGE ST Toronto, ON",Willowdale,309900,43.76556,-79.412804,M2N 7G8,North York
"#1507 - 90 PARK LAWN RD Toronto, ON",Humber Bay,469900,43.624374,-79.485542,M8Y 0B6,Etobicoke
"239 TAYSHAM CRES Toronto, ON",Rexdale,549900,43.739346,-79.575073,M9V 1X8,Etobicoke
"31 VESSEL CRES Toronto, ON",Port Union,699900,43.777721,-79.137276,M1C 5K7,Scarborough
"2071 KEELE ST Toronto, ON",Silverthorn,589000,43.692989,-79.474442,M6M 3Y8,York
"#3 D - 6 ROSEBANK DR Toronto, ON",Malvern,228000,43.791725,-79.23687,M1B,Scarborough
"67 PIDGEON ST Toronto, ON",Clairlea - Birchmount,634900,43.716999,-79.277588,M1L 0C9,Scarborough
"36 AMIENS RD Toronto, ON",West Hill,399000,43.775135,-79.187401,M1E 3S7,Scarborough
"#307 - 5795 YONGE ST Toronto, ON",Newtonbrook,339000,43.78434,-79.415443,M2M 4J3,North York
"#2205 - 115 OMNI DR Toronto, ON",Bendale,305990,43.771385,-79.260765,M1P 5B4,Scarborough
"#Uph02 - 885 PROGRESS AVE Toronto, ON",Woburn,155000,43.780998,-79.235863,M1H 2X7,Scarborough
"4 DUBARRY AVE Toronto, ON",West Hill,669900,43.760811,-79.18306,M1E 3C5,Scarborough
"18 SHADBERRY DR Toronto, ON",Hillcrest Village,1499000,43.803513,-79.351654,M2H 3C8,North York
"70 STRUTHERS ST Toronto, ON",Mimico,799900,43.608631,-79.498894,M8V 1Y1,Etobicoke
"#2807 - 90 PARK LAWN RD Toronto, ON",Humber Bay,457000,43.624374,-79.485542,M8Y 0B6,Etobicoke
"673 EGLINTON AVE E Toronto, ON",Leaside,1299900,43.711868,-79.3722,M4G 2K3,Toronto
"34 HELMSDALE CRES Toronto, ON",Rexdale,569900,43.748493,-79.603745,M9V 3X9,Etobicoke
"#2515 - 90 PARK LAWN RD Toronto, ON",Humber Bay,370000,43.624374,-79.485542,M8Y 0B6,Etobicoke
"#2221 - 165 LEGION RD N Toronto, ON",Mimico,319900,43.624207,-79.488228,M8Y 0B3,Etobicoke
"#812 - 177 LINUS RD Toronto, ON",Don Valley Village,319000,43.791103,-79.357162,M2J 4S5,North York
"602 2737 Keele Street Toronto, ON",Downsview,199900,43.72578,-79.480759,M3M 2E9,North York
"#209 - 238 DORIS AVE Toronto, ON",Willowdale,445000,43.770878,-79.411964,M2N 6W1,North York
"#104 - 80 ALTON TOWERS CIRC Toronto, ON",Toronto,329900,43.824078,-79.273773,M1V 5E8,Scarborough
"#1903 - 25 TOWN CENTRE CRT Toronto, ON",Bendale,293000,43.773403,-79.254951,M1P 0A9,Scarborough
"#607 - 4 ELSINORE PATH Toronto, ON",New Toronto,248888,43.601498,-79.510078,M8V 4G7,Etobicoke
"#1109 - 629 KING ST W Toronto, ON",Downtown,469900,43.643948,-79.401474,M5V 0G9,Old Toronto
"#3705 - 45 CHARLES ST E Toronto, ON",Downtown,412900,43.668777,-79.383995,M4Y 1S2,Old Toronto
"#6016 - 388 YONGE ST Toronto, ON",Downtown,1108800,43.659534,-79.382828,M5G 2K2,Toronto
"#812 - 5162 YONGE ST Toronto, ON",Willowdale,565000,43.769665,-79.41378,M2N 0E9,Toronto
"808 825 Church Street Toronto, ON",Midtown Toronto,485800,43.672985,-79.387032,M4W 3Z4,Old Toronto
"#1828 - 165 LEGION RD N Toronto, ON",Mimico,349900,43.624207,-79.488228,M8Y 0B3,Etobicoke
"12 PRINGDALE GARDEN CIRC Toronto, ON",Eglinton East,699800,43.742512,-79.244614,M1J 1G5,Danforth Road
"#513 - 17 KENASTON GDNS Toronto, ON",Bayview Village,358800,43.766094,-79.385582,M2K 1G7,North York
"#3108 - 45 CHARLES ST E Toronto, ON",Downtown,422000,43.668777,-79.383995,M4Y 1S2,Old Toronto
"#1510 - 59 ANNIE CRAIG DR Toronto, ON",Mimico,399900,43.624969,-79.478081,M8V 0C4,Etobicoke
"#1706 - 101 PETER ST Toronto, ON",Downtown,556000,43.647514,-79.3927,M5V 0G6,Old Toronto
"#824 - 525 WILSON AVE Toronto, ON",Wilson Heights,529900,43.734478,-79.446472,M3H 1V1,Toronto
"#313 - 435 RICHMOND ST W Toronto, ON",Downtown,398000,43.647816,-79.396873,Canada,Old Toronto
"#2709 - 70 TEMPERANCE ST Toronto, ON",Downtown,495000,43.650372,-79.382347,M5H 3V5,Old Toronto
"#1309 - 320 RICHMOND ST E Toronto, ON",Old Town,380000,43.65406,-79.369118,M5A 2R3,Toronto
"#4202 - 12 YORK ST Toronto, ON",Downtown,600000,43.641632,-79.38205,M5J 2T8,Toronto
"#809 - 1 Hycrest Ave Toronto, ON",Willowdale,318000,43.766571,-79.392365,M2N 5G1,North York
"#2604 - 1 King St Toronto, ON",Weston,336800,43.701572,-79.520187,M9N 1K8,York
"260 Valermo Dr Toronto, ON",Alderwood,848000,43.610023,-79.530464,M8W 2K8,Etobicoke
"21 BYNG AVE Toronto, ON",Willowdale,789500,43.776798,-79.413834,M2N 7H4,North York
"#2410 - 5 Valhalla Inn Rd Toronto, ON",Islington - City Centre West,314900,43.640293,-79.559761,M9B 1S9,Etobicoke
"#906 - 215 Sherway Gardens Rd Toronto, ON",Islington - City Centre West,289900,43.609993,-79.55748,M9C 0A5,Etobicoke
"#1202 - 39 QUEENS QUAY E Toronto, ON",Central Waterfront,1588000,43.641346,-79.372421,M5E 0A4,Old Toronto
"#919 - 18 William Carson  Crescent Toronto, ON",York Mills,443888,43.749531,-79.407188,M2P 2A9,North York
"#3 - 108 CALEDONIA PARK RD Toronto, ON",Earlscourt,518888,43.674404,-79.454514,M6H 4A8,Old Toronto
"#503 - 18 SPRING GARDEN AVE Toronto, ON",Willowdale,392888,43.764893,-79.410446,M2N 7M2,North York
"#Lph05 - 18 HARRISON GARDEN BLVD Toronto, ON",Willowdale,338000,43.757355,-79.409355,M2N 7K6,North York
"#21 - 901 KENNEDY RD Toronto, ON",Ionview,385000,43.741142,-79.271408,M1K 2E9,Scarborough
"#121 - 3765 SHEPPARD AVE E Toronto, ON",Tam O'Shanter,458000,43.78149,-79.294304,M1T 3R7,Scarborough
"#202 - 1665 VICTORIA PARK AVE Toronto, ON",Wexford,375000,43.733746,-79.305702,M1R 5E5,Scarborough
"#1710 - 88 CORPORATE DR Toronto, ON",Woburn,264900,43.780956,-79.249779,M1H 3G6,Toronto
"#406 - 2 GLAMORGAN AVE Toronto, ON",Dorset Park,172000,43.769417,-79.28241,M1P 2M8,Toronto
"25 Fort Dearborn Dr Toronto, ON",L'Amoreaux,799000,43.807236,-79.303368,M1V 3A6,Scarborough
"64 STRUTHERS ST Toronto, ON",Mimico,575000,43.608696,-79.498596,M8V 1Y1,Etobicoke
"1530 ALBION RD Toronto, ON",Rexdale,99900,43.741695,-79.584373,M9V 1B4,Etobicoke
"26 VICTORIA ST Toronto, ON",Mimico,614700,43.619488,-79.488205,M8V 1M6,Etobicoke
"51 OURLAND AVE Toronto, ON",Mimico,899000,43.617924,-79.508667,M8Z 4E2,Etobicoke
"#2 - 1185 Birchmount Rd Toronto, ON",Dorset Park,399900,43.742672,-79.282539,M1P 2C1,Scarborough
"175 Calverley Tr Toronto, ON",Highland Creek,700000,43.795937,-79.179733,M1C 3Y4,Scarborough
"55 MUNSON CRES Toronto, ON",Bendale,699900,43.761173,-79.264542,M1P 3M9,Scarborough
"135 Alexmuir Blvd Toronto, ON",Agincourt,649900,43.810509,-79.286644,M1V 1H6,Scarborough
"20 ALANBULL SQ Toronto, ON",Milliken,1029900,43.819481,-79.274834,M1V 4M5,Scarborough
"54 DEERBROOK TR Toronto, ON",Bridlewood,1158880,43.801292,-79.328476,M1W 1V4,Scarborough
"21 COLLINGWOOD ST Toronto, ON",Agincourt,880000,43.782043,-79.285095,M1S 1A4,Scarborough
"170 BERTRAND AVE Toronto, ON",Ionview,950000,43.737572,-79.2705,M1K 2T2,Toronto
"#504 - 5 MICHAEL POWER PL Toronto, ON",Islington - City Centre West,317000,43.644081,-79.5289,M9A 0A3,Etobicoke
"#Ph 8 - 2111 LAKE SHORE BLVD W Toronto, ON",Mimico,749900,43.628983,-79.477852,M8V 4B2,Toronto
"PH 8 2111 Lake Shore Boulevard W Toronto, ON",Mimico,749900,43.628983,-79.477852,M8V 4B2,Toronto
"# 3323 - 135 VILLAGE GREEN SQ Toronto, ON",Agincourt,342000,43.777565,-79.281006,M1S 0G4,Scarborough
"#806 - 1 VALHALLA INN RD Toronto, ON",Islington - City Centre West,295000,43.640285,-79.559464,M9B 1S9,Etobicoke
"#2709 - 2220 LAKE SHORE BLVD Toronto, ON",Mimico,438000,43.62273,-79.483192,M8V 0C1,Etobicoke
"#1102 - 2045 LAKE SHORE BLVD W Toronto, ON",Mimico,449000,43.631355,-79.474609,M8V 2Z6,Etobicoke
"#606 - 59 EAST LIBERTY ST Toronto, ON",Liberty Village,335000,43.638573,-79.41375,M6K 3R1,Old Toronto
"#1812 - 51 EAST LIBERTY ST Toronto, ON",Liberty Village,329000,43.638607,-79.411858,M6K 3P8,Old Toronto
"#1003 - 75 EAST LIBERTY ST Toronto, ON",Liberty Village,488800,43.638306,-79.414787,M6K 0A2,Toronto
"#Block1 - 6443 KINGSTON RD Toronto, ON",Highland Creek,1065900,43.791302,-79.158119,M1C 1L2,Scarborough
"#Block - 6443 KINGSTON RD Toronto, ON",Highland Creek,1040900,43.791302,-79.158119,M1C 1L2,Scarborough
"#1608 - 60 BRIAN HARRISON WAY Toronto, ON",Bendale,274900,43.773312,-79.258728,M1P 5J5,Scarborough
"1163 VICTORIA PARK AVE N Toronto, ON",Clairlea - Birchmount,730000,43.709938,-79.296143,M4B 2K5,Scarborough
"#332 - 665 KENNEDY RD Toronto, ON",Scarborough Junction,166500,43.72599,-79.265015,M1K 2B8,Scarborough
"#906 - 3380 EGLINTON AVE E Toronto, ON",Scarborough Village,188900,43.744812,-79.214561,M1J 3L6,Scarborough
"#3802 - 60 BRIAN HARRISON WAY Toronto, ON",Bendale,289900,43.773312,-79.258728,M1P 5J5,Scarborough
"#Ph109 - 330 ALTON TOWERS CIRC Toronto, ON",Milliken,319000,43.822525,-79.276451,M1V 5H3,Scarborough
"73 NORTH WOODROW BLVD Toronto, ON",Clairlea - Birchmount,699900,43.711819,-79.265274,M1K 1W6,Scarborough
"#1103 - 4091 SHEPPARD AVE E Toronto, ON",Agincourt,229000,43.783657,-79.284416,M1S 3H2,Scarborough
"#503 -50- 18 WYNFORD DR Toronto, ON",Wynford-Concorde,798050,43.723839,-79.337303,M3C 3S2,North York
"3436 Lakeshore Boulevard W Toronto, ON",Long Branch,150000,43.595627,-79.529289,M8W 1N3,Etobicoke
"Unit 19 4780 EGLINTON AVE Toronto, ON",Wexford - Maryvale,849990,43.725372,-79.299263,M1L 2L1,Scarborough
"#4502 - 2200 LAKESHORE BLVD W Toronto, ON",Mimico,361900,43.622883,-79.481972,M8V 1A4,Etobicoke
"#134 - 50 Scarborough Golf Clu Rd Toronto, ON",Scarborough Village,199900,43.744297,-79.209541,M1M 3T5,Scarborough
"#303 - 51 EAST LIBERTY ST Toronto, ON",Liberty Village,319000,43.638607,-79.411858,M6K 3P8,Old Toronto
"#418 - 155 YORKVILLE AVE Toronto, ON",Midtown Toronto,399000,43.670319,-79.394432,M5R 1C4,Old Toronto
"#1705 - 70 FOREST MANOR RD Toronto, ON",Henry Farm,359900,43.774895,-79.345955,M2J 1G2,North York
"#501 - 10 MARTHA EATON WAY Toronto, ON",Brookhaven,206900,43.697231,-79.490097,M6M 4C2,North York
"#2 - 1448 LAWRENCE AVE E Toronto, ON",Parkwoods - Donalda,79000,43.742146,-79.314606,M4A 2S8,North York
"#66 - 15 PEBBLE BYWAY WAY Toronto, ON",Hillcrest Village,394800,43.802334,-79.353668,M2H 3J5,North York
"5415 Dundas Street W Toronto, ON",Islington - City Centre West,395000,43.633957,-79.541298,M9B 1B1,Etobicoke
"#806 - 2 COVINGTON RD Toronto, ON",Englemount - Lawrence,448000,43.721115,-79.430847,M6A 3E2,Toronto
"#724 - 135 VILLAGE GREEN SQ Toronto, ON",Agincourt,365000,43.777565,-79.281006,M1S 0G4,Scarborough
"#311 - 840 QUEEN&#39;S PLATE DR Toronto, ON",Rexdale,394900,43.722698,-79.602348,M9W 7E6,Etobicoke
"#Ph205 - 8 COVINGTON RD Toronto, ON",Englemount - Lawrence,959000,43.720905,-79.430969,M6A 3E5,North York
"#209 - 51 EAST LIBERTY ST Toronto, ON",Liberty Village,519500,43.638607,-79.411858,M6K 3P8,Old Toronto
